🕘️更新时间,#genre#
CCTV16,http://117.8.142.18:8834/rtp/225.1.2.237:5002
CCTV16,http://112.66.68.177:8188/rtp/239.253.64.251:5140
CCTV16,http://220.169.100.41:10087/udp/239.76.246.98:1234
CCTV16,http://123.191.29.43:1111/rtp/232.0.0.182:1234
CCTV16,http://220.176.218.147:9000/udp/239.252.220.237:5140
CCTV16,http://171.119.206.178:6000/rtp/226.0.2.169:9264
CCTV16,http://59.55.67.121:6001/udp/239.252.220.237:5140
CCTV17,http://web9916.w.computerqwq.cf/jzb.php?id=cctv17&公众号【医工学习日志】
CCTV17,http://120.236.126.156:55455/mgtv/673168256.m3u8
CCTV17,http://111.162.204.18:8686/rtp/225.1.2.52:5002
CCTV17,http://220.169.100.41:10087/udp/239.76.245.238:1234
CCTV17,http://121.29.133.226:8888/rtp/239.253.93.150:6318
CCTV17,http://114.226.231.209:8787/rtp/239.49.8.52:9810
CCTV17,http://117.13.121.247:4022/rtp/225.1.2.52:5002
CCTV17,http://183.164.37.38:4022/rtp/238.1.78.178:7296
CCTV17,http://101.26.54.36:9003/mgtv/673168256.m3u8
CCTV17,http://111.196.134.161:20000/udp/239.3.1.151:8144
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/yypdyyctzbcd/playlist.m3u8
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb/playlist.m3u8

📺卫视频道,#genre#
河北卫视,http://111.162.204.18:8686/rtp/225.1.2.27:5002
河北卫视,http://117.13.121.247:4022/rtp/225.1.2.27:5002
河北卫视,http://114.226.231.209:8787/rtp/239.49.8.188:6000
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河北卫视,http://183.186.89.199:8899/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://171.15.18.199:8180/TV00000000000000000035@HHZT
河北卫视,http://183.164.37.38:4022/rtp/238.1.78.245:7832
河北卫视,http://42.63.195.230:8089/hls/37/index.m3u8
河北卫视,http://121.29.141.212:4022/rtp/239.253.92.154:6011
河北卫视,http://27.18.157.225:2701/rtp/239.254.96.113:9616
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,http://121.29.133.226:8888/rtp/239.253.92.209:6566
安徽卫视,http://114.226.231.209:8787/rtp/239.49.8.204:6000
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://121.29.141.212:4022/rtp/239.253.92.209:6566
安徽卫视,http://42.63.195.230:8089/hls/33/index.m3u8
安徽卫视,http://183.164.37.38:4022/rtp/238.1.79.27:4328
安徽卫视,http://223.13.61.250:1000/nptv/anhui.m3u8
安徽卫视,http://111.196.134.161:20000/udp/239.3.1.211:8064
安徽卫视,http://117.12.149.228:4022/rtp/225.1.1.127:5002
北京卫视,http://smart.tv.home.kg/smtv.php?id=beijing
北京卫视,http://121.29.133.226:8888/rtp/239.253.92.87:8014
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://42.63.195.230:8089/hls/28/index.m3u8
北京卫视,http://117.13.121.247:4022/rtp/225.1.1.113:5002
北京卫视,http://183.164.37.38:4022/rtp/238.1.78.162:7168
北京卫视,http://223.13.61.250:1000/nptv/beijing.m3u8
北京卫视,http://183.186.89.199:8899/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.196.134.161:20000/udp/239.3.1.241:8000
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1751018409&sign=bab6df2b2be526fadaa15b498134e56e
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8?mkey=txiptv
兵团卫视,http://121.29.141.212:4022/rtp/239.253.93.176:6344
兵团卫视,http://121.29.133.226:8888/rtp/239.253.93.176:6344
东南卫视,http://smart.tv.home.kg/smtv.php?id=fujian
东南卫视,http://121.29.133.226:8888/rtp/239.253.92.201:6146
东南卫视,http://220.169.100.41:10087/udp/239.76.245.190:1234
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://171.15.18.199:8180/TV00000000000000000033@HHZT
东南卫视,http://111.193.239.245:9999/rtp/239.3.1.156:8148
东南卫视,http://183.186.89.199:8899/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://42.63.195.230:8089/hls/36/index.m3u8
东南卫视,http://183.164.37.38:4022/rtp/238.1.78.22:6104
东南卫视,http://121.29.141.212:4022/rtp/239.253.92.201:6146
甘肃卫视,http://171.35.84.178:8688/udp/239.252.219.140:5140
甘肃卫视,http://183.164.37.38:4022/rtp/238.1.79.36:4400
甘肃卫视,http://222.212.84.190:54123/udp/239.93.0.81:5140
甘肃卫视,http://222.218.122.114:8188/udp/239.81.0.207:4056
甘肃卫视,http://119.32.12.17:2901/udp/224.1.100.10:11111
甘肃卫视,http://111.162.204.18:8686/rtp/225.1.1.30:5002
甘肃卫视,http://223.13.61.250:1000/nptv/gansu.m3u8
甘肃卫视,http://14.103.160.213:8098/nptv/gansu.m3u8
甘肃卫视,http://60.168.109.183:4000/rtp/238.1.79.36:4400
甘肃卫视,http://171.213.218.105:8089/rtp/239.93.0.81:5140
广东卫视,http://106.115.24.21:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.162.204.18:8686/rtp/225.1.1.116:5002
广东卫视,http://117.13.121.247:4022/rtp/225.1.1.116:5002
广东卫视,http://121.29.133.226:8888/rtp/239.253.92.206:8108
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://121.29.141.212:4022/rtp/239.253.92.206:8108
广东卫视,http://183.186.89.199:8899/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.212.84.190:54123/udp/239.93.0.181:5140
广东卫视,http://42.63.195.230:8089/hls/30/index.m3u8
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT
广西卫视,http://smart.tv.home.kg/smtv.php?id=guangxi
广西卫视,http://220.169.100.41:10087/udp/239.76.254.54:9000
广西卫视,http://121.29.133.226:8888/rtp/239.253.92.76:8043
广西卫视,http://121.29.141.212:4022/rtp/239.253.92.76:8043
广西卫视,http://223.13.61.250:1000/nptv/guangxi.m3u8
广西卫视,http://171.35.84.178:8688/udp/239.252.219.183:5140
广西卫视,http://nxlj.cn:1688/udp/239.45.0.5:5140
广西卫视,http://27.18.157.225:2701/rtp/239.69.1.191:10788
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT
广西卫视,http://14.103.160.213:8098/nptv/guangxi.m3u8
贵州卫视,http://111.162.204.18:8686/rtp/225.1.2.28:5002
贵州卫视,http://satellitepull.cnr.cn/live/wx32gzws/playlist.m3u8
贵州卫视,http://121.29.141.212:4022/rtp/239.253.92.105:6055
贵州卫视,http://121.29.133.226:8888/rtp/239.253.92.105:6055
贵州卫视,http://223.13.61.250:1000/nptv/guizhou.m3u8
贵州卫视,http://111.196.134.161:20000/udp/239.3.1.149:8076
贵州卫视,http://zqh2333.top:2222/rtp/239.93.24.131:5140
贵州卫视,http://27.18.157.225:2701/rtp/239.69.1.150:10536
贵州卫视,http://171.213.218.105:8089/rtp/239.93.0.131:5140
贵州卫视,http://116.234.8.113:4022/rtp/239.45.1.80:5140
海南卫视,http://php.cqshushu.ggff.net/jzb.php?id=hainws&公众号【医工学习日志】
海南卫视,http://web9916.w.computerqwq.cf/jzb.php?id=hainws&公众号【医工学习日志】
海南卫视,http://111.162.204.18:8686/rtp/225.1.2.82:5002
海南卫视,http://121.29.133.226:8888/rtp/239.253.93.155:6323
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
海南卫视,http://120.236.126.156:55455/mgtv/947472502.m3u8
海南卫视,http://171.35.84.178:8688/udp/239.252.219.178:5140
海南卫视,http://221.222.242.239:56787/mgtv/947472502.m3u8
海南卫视,http://121.29.141.212:4022/rtp/239.253.93.155:6323
海南卫视,http://nxlj.cn:1688/udp/239.45.1.81:5140
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
河南卫视,http://www.dsk.cc/hntv/hntv.php
河南卫视,http://lxajh.top/tv/hn.php?id=hnws
河南卫视,http://150.158.10.195:80/dxxw.php?id=hnws
河南卫视,http://xxwx.yoesun.com/xxw/河南网.php
河南卫视,http://1.94.31.214/php/hntv.php
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://121.29.133.226:8888/rtp/239.253.92.137:6144
河南卫视,http://120.236.126.156:55455/mgtv/790187291.m3u8
河南卫视,http://59.174.90.64:5555/mgtv/790187291.m3u8
湖北卫视,http://web9916.w.computerqwq.cf/jzb.php?id=hbws&公众号【医工学习日志】
湖北卫视,http://smart.tv.home.kg/smtv.php?id=hubei
湖北卫视,http://111.162.204.18:8686/rtp/225.1.1.147:5002
湖北卫视,http://120.236.126.156:55455/mgtv/947472496.m3u8
湖北卫视,http://121.29.141.212:4022/rtp/239.253.92.210:6567
湖北卫视,http://42.63.195.230:8089/hls/32/index.m3u8
湖北卫视,http://171.15.18.199:8180/TV00000000000000000025@HHZT
湖北卫视,http://222.212.84.190:54123/udp/239.93.0.250:5140
湖北卫视,http://117.12.149.228:4022/rtp/225.1.1.147:5002
湖北卫视,http://111.193.239.245:9999/rtp/239.3.1.138:8044
湖南卫视,http://smart.tv.home.kg/smtv.php?id=hunan_twn
湖南卫视,http://117.13.121.247:4022/rtp/225.1.1.114:5002
湖南卫视,http://220.169.100.41:10087/udp/239.76.246.100:1234
湖南卫视,http://121.29.133.226:8888/rtp/239.253.92.84:8015
湖南卫视,http://220.169.100.41:10087/udp/239.76.246.101:1234
湖南卫视,http://114.226.231.209:8787/rtp/239.49.8.12:9418
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://121.29.141.212:4022/rtp/239.253.92.84:8015
湖南卫视,http://111.193.239.245:9999/rtp/239.3.1.132:8012
湖南卫视,http://183.164.37.38:4022/rtp/238.1.78.160:7152
吉林卫视,http://web9916.w.computerqwq.cf/jzb.php?id=jlws&公众号【医工学习日志】
吉林卫视,http://php.cqshushu.ggff.net/jzb.php?id=jlws&公众号【医工学习日志】
吉林卫视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?txSecret=2c4f2fa49e99f60278112f0786334c79&txTime=685EA690
吉林卫视,http://111.162.204.18:8686/rtp/225.1.2.26:5002
吉林卫视,https://hyf000.eu.org/80947108/JILINWS
吉林卫视,http://220.169.100.41:10087/udp/239.76.246.201:1234
吉林卫视,http://183.186.89.199:8899/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://117.13.121.247:4022/rtp/225.1.2.26:5002
吉林卫视,http://120.236.126.156:55455/mgtv/947472500.m3u8
吉林卫视,http://223.13.61.250:1000/nptv/jiling.m3u8
江苏卫视,http://smart.tv.home.kg/smtv.php?id=jiangsu_twn
江苏卫视,http://120.236.126.156:55455/mgtv/623899368.m3u8
江苏卫视,http://117.13.121.247:4022/rtp/225.1.1.126:5002
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://223.13.61.250:1000/nptv/jiangsu.m3u8
江苏卫视,http://221.222.242.239:56787/mgtv/623899368.m3u8
江苏卫视,http://119.32.12.17:2901/udp/224.1.100.46:11111
江苏卫视,http://111.196.134.161:20000/udp/239.3.1.135:8028
江苏卫视,http://101.26.54.36:9003/mgtv/623899368.m3u8
江苏卫视,http://183.186.89.199:8899/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.162.204.18:8686/rtp/225.1.2.29:5002
江西卫视,http://120.236.126.156:55455/mgtv/783847495.m3u8
江西卫视,http://221.222.242.239:56787/mgtv/783847495.m3u8
江西卫视,http://117.13.121.247:4022/rtp/225.1.2.29:5002
江西卫视,http://183.186.89.199:8899/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.26.54.36:9003/mgtv/783847495.m3u8
江西卫视,http://171.15.18.199:8180/TV00000000000000000037@HHZT
江西卫视,http://111.196.134.161:20000/udp/239.3.1.123:8164
江西卫视,http://111.193.239.245:9999/rtp/239.3.1.123:8164
江西卫视,http://121.29.141.212:4022/rtp/239.253.92.19:6145
辽宁卫视,http://111.162.204.18:8686/rtp/225.1.1.154:5002
辽宁卫视,http://117.12.149.228:4022/rtp/225.1.1.154:5002
辽宁卫视,http://119.32.12.17:2901/udp/224.1.100.92:11111
辽宁卫视,http://121.29.141.212:4022/rtp/239.253.92.115:6056
辽宁卫视,http://42.63.195.230:8089/hls/35/index.m3u8
辽宁卫视,http://223.13.61.250:1000/nptv/liaoning.m3u8
辽宁卫视,http://171.213.218.105:8089/rtp/239.93.1.108:5140
辽宁卫视,http://116.234.8.113:4022/rtp/239.45.1.123:5140
辽宁卫视,http://183.164.37.38:4022/rtp/238.1.78.21:6096
辽宁卫视,http://121.29.133.226:8888/rtp/239.253.92.115:6056
宁夏卫视,http://223.13.61.250:1000/nptv/ningxia.m3u8
宁夏卫视,http://111.162.204.18:8686/rtp/225.1.1.56:5002
宁夏卫视,http://14.103.160.213:8098/nptv/ningxia.m3u8
宁夏卫视,http://116.234.8.113:4022/rtp/239.45.1.213:5140
青海卫视,http://220.169.100.41:10087/udp/239.76.254.132:9000
青海卫视,http://satellitepull.cnr.cn/live/wx32qhws/playlist.m3u8
青海卫视,http://120.236.126.156:55455/mgtv/947472506.m3u8
青海卫视,http://221.222.242.239:56787/mgtv/947472506.m3u8
青海卫视,http://59.174.90.64:5555/mgtv/947472506.m3u8
青海卫视,http://101.26.54.36:9003/mgtv/947472506.m3u8
青海卫视,http://111.162.204.18:8686/rtp/225.1.1.54:5002
青海卫视,http://223.13.61.250:1000/nptv/qinghai.m3u8
青海卫视,http://14.103.160.213:8098/nptv/qinghai.m3u8
三沙卫视,http://117.8.142.18:8834/rtp/225.1.2.181:5002
三沙卫视,http://111.162.204.18:8686/rtp/225.1.2.181:5002
三沙卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.148:11111
三沙卫视,http://116.234.8.113:4022/rtp/239.45.1.82:5140
三沙卫视,http://59.188.94.126:35455/bptv/10000100000000050000000003887452.m3u8
山东卫视,http://220.169.100.41:10087/udp/239.76.246.195:1234
山东卫视,http://121.29.133.226:8888/rtp/239.253.92.207:8109
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://114.226.231.209:8787/rtp/239.49.8.7:9306
山东卫视,http://42.63.195.230:8089/hls/34/index.m3u8
山东卫视,http://223.13.61.250:1000/nptv/shandong.m3u8
山东卫视,http://171.15.18.199:8180/TV00000000000000000024@HHZT
山东卫视,http://121.29.141.212:4022/rtp/239.253.92.207:8109
山东卫视,http://123.191.29.43:1111/rtp/232.0.0.131:1234
山东卫视,http://111.196.134.161:20000/udp/239.3.1.209:8052
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
陕西卫视,http://222.169.99.87:7777/rtp/239.37.0.103:5540
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://38.64.72.148/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://111.162.204.18:8686/rtp/225.1.1.117:5002
深圳卫视,http://121.29.133.226:8888/rtp/239.253.92.86:8017
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://114.226.231.209:8787/rtp/239.49.8.15:9430
深圳卫视,http://117.12.149.228:4022/rtp/225.1.1.117:5002
深圳卫视,http://222.218.122.114:8188/udp/239.81.0.103:4056
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020###des:1080P###HLS\\n
